Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region
2023-01-29,1.303421637,43101.36,5637.9,444.27,0.0,25337.64,,,,organic,DallasFtWorth
2023-01-29,1.098226254,41806.77,4332.84,385.78,0.0,13493.55,,,,organic,Denver
2023-01-29,1.831774706,11326.21,384.57,1583.09,0.0,5508.75,,,,organic,Detroit
2023-01-29,1.424919566,6469.0,26.47,2751.5,0.0,3691.03,,,,organic,GrandRapids
2023-01-29,1.590082876,13129.35,157.15,454.84,0.0,12471.49,,,,organic,HarrisburgScranton
2023-01-29,1.835507997,16085.76,425.34,3594.66,1.11,12002.82,,,,organic,HartfordSpringfield
2023-01-29,1.189526247,18445.43,3562.86,40.33,0.0,8774.27,,,,organic,Houston
2023-01-29,1.522678797,7387.82,139.52,563.64,0.0,4170.09,,,,organic,Indianapolis
2023-01-29,1.262559226,10232.22,100.2,223.93,0.0,5877.27,,,,organic,Jacksonville
2023-01-29,1.194285867,17135.21,1015.88,205.45,0.0,8587.95,,,,organic,LasVegas
2023-01-29,1.538201099,172127.12,6179.47,928.48,0.0,65095.14,,,,organic,LosAngeles
2023-01-29,2.127894842,4924.73,0.0,482.39,0.0,1085.89,,,,organic,Louisville
2023-01-29,1.285772126,33667.24,281.59,1.14,0.0,12850.19,,,,organic,MiamiFtLauderdale
2023-01-29,1.984532409,13153.64,73.93,962.63,0.0,5695.19,,,,organic,Nashville
2023-01-29,1.725116542,15571.78,111.3,308.11,0.0,13477.81,,,,organic,NorthernNewEngland
2023-01-29,1.209205068,3521.61,113.82,51.12,0.0,3074.79,,,,organic,NewOrleans
2023-01-29,1.681369283,91682.43,3768.72,2177.22,3.14,76480.36,,,,organic,NewYork
2023-01-29,1.273245406,27764.99,222.12,0.0,0.0,19376.68,,,,organic,Orlando
2023-01-29,1.511653729,3511.62,1.89,226.53,0.0,2768.25,,,,organic,PeoriaSpringfield
2023-01-29,1.720274916,25082.23,998.4,1036.23,1.15,19561.72,,,,organic,Philadelphia
2023-01-29,1.203934281,30134.19,2312.04,467.48,0.0,13085.76,,,,organic,PhoenixTucson
2023-01-29,1.63824547,8326.04,884.3,230.6,0.0,6199.24,,,,organic,Pittsburgh
2023-01-29,1.915851376,32541.81,11.82,4124.7,0.0,7266.79,,,,organic,Portland
2023-01-29,1.756344188,3713.88,13.93,1.39,0.0,3698.56,,,,organic,Providence
2023-01-29,1.517732206,22298.59,618.64,2199.39,16.0,19383.93,,,,organic,RaleighGreensboro
2023-01-29,1.480570765,17408.54,3.98,1068.2,4.29,14208.87,,,,organic,RichmondNorfolk
2023-01-29,1.596187848,8609.3,4.2,552.64,0.0,5461.2,,,,organic,Roanoke
2023-01-29,1.119797419,41157.37,3264.13,1704.67,0.0,33398.95,,,,organic,Sacramento
2023-01-29,1.839997539,26413.73,1511.88,440.01,0.0,9317.31,,,,organic,SanDiego
2023-01-29,1.909702458,62572.89,5127.05,2316.52,0.0,40062.73,,,,organic,SanFrancisco
2023-01-29,2.199937427,75532.07,651.57,7777.94,13.46,8777.48,,,,organic,Seattle
2023-01-29,1.212948499,31995.17,781.72,1843.95,8.19,26127.13,,,,organic,SouthCarolina
2023-01-29,1.589446729,5185.22,127.71,506.57,0.0,2241.75,,,,organic,Spokane
2023-01-29,1.914967735,6887.55,1148.87,645.57,0.0,3428.78,,,,organic,StLouis
2023-01-29,1.553477898,4017.64,69.5,45.94,0.0,3827.92,,,,organic,Syracuse
2023-01-29,1.178237572,26782.99,252.71,0.0,0.0,15856.66,,,,organic,Tampa
2023-01-29,1.710594505,3537.41,26.88,247.02,0.0,2033.52,,,,organic,Toledo
2023-01-29,0.907256689,35503.49,1418.02,82.84,0.0,29288.51,,,,organic,WestTexNewMexico
2023-01-29,1.241387763,2994.4,410.88,1.06,0.0,1279.95,,,,organic,Wichita
2023-01-29,1.548394599,380999.88,22451.09,7821.28,0.0,199687.11,,,,organic,California
2023-01-29,1.605918579,142523.6,3134.19,14202.68,0.0,73255.21,,,,organic,GreatLakes
2023-01-29,1.605161843,195569.03,1720.26,15718.75,56.76,146734.01,,,,organic,Midsouth
2023-01-29,1.6971287,241925.09,7802.24,10695.98,5.44,206306.8,,,,organic,Northeast
2023-01-29,1.319636329,62318.37,8334.89,5469.14,0.0,43118.57,,,,organic,Plains
2023-01-29,1.228480825,157152.91,24219.58,3578.48,0.0,105638.89,,,,organic,SouthCentral
2023-01-29,1.142609155,282506.0,2081.91,6612.06,10.74,192717.6,,,,organic,Southeast
2023-01-29,1.421584332,374423.34,15729.57,18457.03,18.12,140502.16,,,,organic,West
2023-01-29,1.455130139,1837418.24,85473.72,82555.4,91.06,1107960.35,,,,organic,TotalUS
2023-02-05,1.066221281,125626.01,24268.88,71646.72,33.32,21840.6,,,,conventional,Albany
2023-02-05,0.884443496,827843.56,349872.49,15955.74,298.79,82044.62,,,,conventional,Atlanta
2023-02-05,1.303579647,911617.18,187762.93,277097.29,1451.98,355074.92,,,,conventional,BaltimoreWashington
2023-02-05,0.832416158,391476.8,185178.62,5152.97,28.71,84016.86,,,,conventional,BirminghamMontgomery
2023-02-05,1.033538492,114970.56,25749.52,8124.54,91.73,23113.12,,,,conventional,Boise
2023-02-05,1.39601737,596164.46,44489.02,313725.26,65.86,165108.67,,,,conventional,Boston
2023-02-05,1.092599771,187793.58,23647.58,55453.89,1729.33,99694.78,,,,conventional,BuffaloRochester
2023-02-05,1.151609717,380012.15,136787.1,58358.81,676.89,140212.34,,,,conventional,Charlotte
2023-02-05,1.260145989,816657.47,122317.57,97237.62,47469.66,230125.73,,,,conventional,Chicago
2023-02-05,1.12852402,288522.26,48302.35,54233.28,9722.65,47119.22,,,,conventional,CincinnatiDayton
2023-02-05,0.972066226,261529.07,57204.13,21368.85,10209.32,47339.91,,,,conventional,Columbus
2023-02-05,0.761546927,1413058.96,368851.65,88390.33,8114.36,481194.81,,,,conventional,DallasFtWorth
2023-02-05,0.983073309,950606.2,162039.9,84090.27,2847.88,362871.83,,,,conventional,Denver
2023-02-05,0.937505852,495953.16,93457.51,57788.15,63611.66,96202.51,,,,conventional,Detroit
2023-02-05,1.02916028,217394.44,21745.25,54274.63,69161.13,48103.26,,,,conventional,GrandRapids
2023-02-05,1.048788822,427688.55,165067.0,105269.72,14527.73,132082.06,,,,conventional,HarrisburgScranton
2023-02-05,1.431464914,324407.55,15687.89,219712.77,68.57,77368.52,,,,conventional,HartfordSpringfield
2023-02-05,0.738860002,993534.12,314742.38,77561.5,1188.76,336199.1,,,,conventional,Houston
2023-02-05,0.884251079,283283.95,52575.25,33156.61,17060.98,60310.21,,,,conventional,Indianapolis
2023-02-05,0.901789727,285584.13,153111.76,3920.22,61.02,75870.13,,,,conventional,Jacksonville
2023-02-05,0.834936196,518672.93,66000.67,37407.66,1501.22,140996.13,,,,conventional,LasVegas
2023-02-05,1.075608764,3073758.83,598362.23,16377.64,88890.4,701978.03,,,,conventional,LosAngeles
2023-02-05,0.941227951,154298.14,30336.47,6387.08,3377.65,37746.84,,,,conventional,Louisville
2023-02-05,0.916747411,1188592.59,675058.12,13934.02,103.47,286980.52,,,,conventional,MiamiFtLauderdale
2023-02-05,0.905368253,339796.34,108535.2,8412.58,23.57,98198.72,,,,conventional,Nashville
2023-02-05,1.097351683,472777.4,120544.14,217997.14,86.16,82302.05,,,,conventional,NorthernNewEngland
2023-02-05,0.745475213,360979.8,132002.13,2033.58,479.84,147613.91,,,,conventional,NewOrleans
2023-02-05,1.379035067,1704047.25,111156.04,864979.34,1468.19,630018.28,,,,conventional,NewYork
2023-02-05,0.88217044,707130.15,352083.49,6103.33,82.22,245986.63,,,,conventional,Orlando
2023-02-05,0.855500595,135990.63,36575.91,7387.66,10383.55,38323.0,,,,conventional,PeoriaSpringfield
2023-02-05,1.13058729,621086.24,155210.6,180944.8,11386.06,211715.53,,,,conventional,Philadelphia
2023-02-05,0.725979339,1698918.54,388126.07,159518.12,3602.19,220927.93,,,,conventional,PhoenixTucson
2023-02-05,1.357987492,125707.76,42937.48,17762.63,53.17,48076.34,,,,conventional,Pittsburgh
2023-02-05,1.131900517,607173.61,82849.81,57511.39,8051.68,90962.96,,,,conventional,Portland
2023-02-05,1.447107917,86353.69,4087.54,48830.68,28.74,21916.65,,,,conventional,Providence
2023-02-05,1.115360731,452278.7,157847.39,71433.58,715.4,170299.86,,,,conventional,RaleighGreensboro
2023-02-05,1.003540468,345334.43,98022.41,72762.12,197.69,99663.64,,,,conventional,RichmondNorfolk
2023-02-05,0.911751644,212205.84,62613.69,23636.56,645.51,56701.24,,,,conventional,Roanoke
2023-02-05,1.493288746,400411.91,111114.85,103101.45,144.83,93243.39,,,,conventional,Sacramento
2023-02-05,1.183799861,532068.35,116889.2,7693.78,10643.61,127668.72,,,,conventional,SanDiego
2023-02-05,1.46404432,687694.54,236248.97,92550.5,1247.72,124863.92,,,,conventional,SanFrancisco
2023-02-05,1.305816569,563334.6,62435.83,64484.06,3869.54,98992.24,,,,conventional,Seattle
2023-02-05,0.997732489,585914.05,249394.88,43211.62,378.06,144257.65,,,,conventional,SouthCarolina
2023-02-05,1.094863046,82858.5,12147.88,12602.35,17.01,18624.3,,,,conventional,Spokane
2023-02-05,0.939983744,221220.8,76857.55,4436.31,22.68,69776.75,,,,conventional,StLouis
2023-02-05,1.048996991,84066.85,11902.29,34463.55,356.04,31242.62,,,,conventional,Syracuse
2023-02-05,0.882910598,767272.6,415242.83,6074.15,45.36,211494.96,,,,conventional,Tampa
2023-02-05,0.888884672,150366.04,27961.57,22297.94,12538.3,26148.93,,,,conventional,Toledo
2023-02-05,0.758857195,1040748.43,262824.85,71129.25,2621.08,378308.91,,,,conventional,WestTexNewMexico
2023-02-05,0.812934184,113802.86,25482.19,5029.98,77.49,35253.8,,,,conventional,Wichita
2023-02-05,1.204475113,5882831.11,1453097.06,374818.32,110738.92,1282981.21,,,,conventional,California
2023-02-05,1.011145074,4223112.38,781042.79,614850.64,381391.54,953547.32,,,,conventional,GreatLakes
2023-02-05,1.071074272,4215780.28,1256813.19,691601.51,12919.1,1348087.72,,,,conventional,Midsouth
2023-02-05,1.261342547,5181478.79,778415.15,2340744.22,31475.75,1649386.41,,,,conventional,Northeast
2023-02-05,0.961686901,2070197.24,635991.22,388293.29,6292.56,683696.33,,,,conventional,Plains
2023-02-05,0.757769814,5467767.31,1733901.11,358411.7,40916.65,1952962.78,,,,conventional,SouthCentral
2023-02-05,0.892537293,6423533.31,3189907.95,125395.09,1545.08,1543493.23,,,,conventional,Southeast
2023-02-05,0.924469434,7477887.39,1436345.58,685120.94,28202.58,1697310.3,,,,conventional,West
2023-02-05,1.005980583,40942587.8,11265514.05,5579235.72,613482.19,11111465.28,,,,conventional,TotalUS
2023-02-05,1.769519086,3004.87,21.39,267.92,0.0,2501.49,,,,organic,Albany
2023-02-05,1.002031991,64589.1,56.09,4064.16,0.0,44820.73,,,,organic,Atlanta
2023-02-05,1.635039365,51222.87,262.66,2960.69,11.5,41868.55,,,,organic,BaltimoreWashington
2023-02-05,0.963851419,17469.79,30.32,269.16,0.0,16295.87,,,,organic,BirminghamMontgomery
2023-02-05,1.610969574,6367.8,123.95,468.39,0.0,1839.6,,,,organic,Boise
2023-02-05,1.688278329,31194.05,57.83,1188.01,0.0,29300.83,,,,organic,Boston
2023-02-05,1.74319916,11919.83,557.34,98.89,1.11,11226.17,,,,organic,BuffaloRochester
2023-02-05,1.521779266,18729.6,230.05,1880.74,8.85,15549.18,,,,organic,Charlotte
2023-02-05,1.610580798,34419.3,440.25,3545.36,0.0,14165.52,,,,organic,Chicago
2023-02-05,1.756011745,13237.12,15.82,2659.71,0.0,3513.67,,,,organic,CincinnatiDayton
2023-02-05,1.878054713,8323.45,404.22,509.35,0.0,3637.95,,,,organic,Columbus
2023-02-05,1.27211097,43821.13,5679.65,381.89,0.0,23478.44,,,,organic,DallasFtWorth
2023-02-05,1.09773497,41171.95,4533.89,273.25,0.0,12366.51,,,,organic,Denver
2023-02-05,1.686339408,11029.54,331.66,1602.84,0.0,5233.18,,,,organic,Detroit
2023-02-05,1.554831362,4331.76,9.56,677.81,0.0,3644.38,,,,organic,GrandRapids
2023-02-05,1.439534441,14265.88,224.35,596.38,0.0,13445.16,,,,organic,HarrisburgScranton
2023-02-05,1.842034111,15506.8,279.7,3518.07,0.0,11664.81,,,,organic,HartfordSpringfield
2023-02-05,1.028463561,22673.57,3664.49,14.25,0.0,12761.84,,,,organic,Houston
2023-02-05,1.502687262,7589.48,141.53,424.85,0.0,4165.57,,,,organic,Indianapolis
2023-02-05,1.388470857,6763.56,68.87,158.9,0.0,5250.88,,,,organic,Jacksonville
2023-02-05,1.210527083,15588.17,1208.11,252.07,0.0,6394.24,,,,organic,LasVegas
2023-02-05,1.646158539,113296.83,6418.54,944.9,0.0,51533.25,,,,organic,LosAngeles
2023-02-05,1.756025098,5561.1,0.94,610.82,0.0,1167.95,,,,organic,Louisville
2023-02-05,1.304829386,35103.48,315.55,3.42,0.0,23393.14,,,,organic,MiamiFtLauderdale
2023-02-05,1.826231602,14059.06,62.0,1238.85,0.0,4576.75,,,,organic,Nashville
2023-02-05,1.814507348,14960.5,217.09,381.26,0.0,12077.57,,,,organic,NorthernNewEngland
2023-02-05,1.100817183,4281.78,132.58,18.57,0.0,2875.95,,,,organic,NewOrleans
2023-02-05,1.707771543,97235.3,4440.72,2227.17,4.69,81605.44,,,,organic,NewYork
2023-02-05,1.246858276,25691.85,334.58,0.0,0.0,17519.48,,,,organic,Orlando
2023-02-05,1.585451797,3246.3,0.0,173.54,0.0,2363.14,,,,organic,PeoriaSpringfield
2023-02-05,1.601388111,24886.06,1058.28,1063.17,0.0,19703.5,,,,organic,Philadelphia
2023-02-05,1.233006775,28535.76,2532.31,489.41,0.0,10745.83,,,,organic,PhoenixTucson
2023-02-05,1.611724248,9494.78,917.78,25.91,0.0,7463.92,,,,organic,Pittsburgh
2023-02-05,1.962361543,33565.38,13.41,4497.55,0.0,4581.15,,,,organic,Portland
2023-02-05,1.735024041,4102.86,5.56,5.56,0.0,4091.75,,,,organic,Providence
2023-02-05,1.507011344,27846.41,660.62,2271.85,25.59,24428.56,,,,organic,RaleighGreensboro
2023-02-05,1.449783101,21120.44,3.22,1349.55,3.22,15786.02,,,,organic,RichmondNorfolk
2023-02-05,1.536942255,10429.53,1.16,945.07,0.0,5577.34,,,,organic,Roanoke
2023-02-05,1.171657067,37850.08,3375.39,1571.94,0.0,29738.53,,,,organic,Sacramento
2023-02-05,1.957236607,23005.38,1577.16,360.29,0.0,7652.14,,,,organic,SanDiego
2023-02-05,1.965295117,60993.36,3815.65,1824.67,0.0,38733.81,,,,organic,SanFrancisco
2023-02-05,2.334302938,59507.06,498.54,7000.93,8.98,6044.85,,,,organic,Seattle
2023-02-05,1.244419464,36104.31,1236.69,2017.63,9.37,29010.83,,,,organic,SouthCarolina
2023-02-05,1.907063016,4528.05,49.27,581.07,0.0,1451.1,,,,organic,Spokane
2023-02-05,1.975685624,7143.78,1551.22,585.0,0.0,3309.08,,,,organic,StLouis
2023-02-05,1.557096156,4224.65,111.84,52.98,0.0,3976.91,,,,organic,Syracuse
2023-02-05,1.208141299,23072.35,264.44,0.0,0.0,14529.21,,,,organic,Tampa
2023-02-05,1.608716979,3863.99,17.18,282.52,0.0,2130.01,,,,organic,Toledo
2023-02-05,1.25730066,22892.86,1372.13,135.33,0.0,12067.4,,,,organic,WestTexNewMexico
2023-02-05,1.25866985,2769.6,315.08,0.0,0.0,1593.9,,,,organic,Wichita
2023-02-05,1.637396646,303631.13,20831.48,6795.24,0.0,171760.16,,,,organic,California
2023-02-05,1.597760743,134140.71,2809.9,12797.19,0.0,70886.79,,,,organic,GreatLakes
2023-02-05,1.548037329,223876.54,1883.56,17345.27,63.37,163465.16,,,,organic,Midsouth
2023-02-05,1.686529912,249432.67,8761.81,10465.92,6.82,213051.49,,,,organic,Northeast
2023-02-05,1.358077847,56347.8,7960.03,2959.95,0.0,40851.52,,,,organic,Plains
2023-02-05,1.154962,151910.34,14842.37,2843.71,22.15,103761.78,,,,organic,SouthCentral
2023-02-05,1.140625864,281660.17,2665.54,8493.12,12.82,207407.42,,,,organic,Southeast
2023-02-05,1.516590201,317843.54,16202.21,18172.67,12.46,98253.53,,,,organic,West
2023-02-05,1.474257417,1718842.9,75956.91,79873.06,117.63,1069437.84,,,,organic,TotalUS
2023-02-12,1.031113671,163727.05,36319.03,93661.48,14.62,24601.46,,,,conventional,Albany
2023-02-12,0.935157968,926620.79,367830.04,48799.67,131.67,147091.92,,,,conventional,Atlanta
2023-02-12,1.245265846,1042749.37,230833.15,312229.52,1969.34,394760.31,,,,conventional,BaltimoreWashington
2023-02-12,0.817063085,423922.81,201492.14,6784.52,45.71,100137.08,,,,conventional,BirminghamMontgomery
2023-02-12,0.927159235,155755.85,38709.68,10796.29,66.49,22899.6,,,,conventional,Boise
2023-02-12,1.346753984,626859.19,58567.9,350670.33,56.59,150801.1,,,,conventional,Boston
2023-02-12,1.036473771,224955.2,50389.86,58134.22,1377.63,107549.36,,,,conventional,BuffaloRochester
2023-02-12,1.03223086,458129.99,180579.94,78872.02,826.36,145403.76,,,,conventional,Charlotte
2023-02-12,0.828306424,1328379.87,155253.53,206793.27,72297.68,260693.63,,,,conventional,Chicago
2023-02-12,1.053363738,346289.94,48974.88,68863.34,15637.34,48359.18,,,,conventional,CincinnatiDayton
2023-02-12,0.996876618,297335.04,56054.86,36073.25,11992.0,48206.16,,,,conventional,Columbus
2023-02-12,0.680491862,1910108.93,372902.25,168055.25,12358.2,814472.88,,,,conventional,DallasFtWorth
2023-02-12,1.035195787,1228841.48,199914.73,117471.52,2440.06,290197.7,,,,conventional,Denver
2023-02-12,0.941796761,613395.63,90843.59,106708.27,80249.95,98333.72,,,,conventional,Detroit
2023-02-12,0.841421941,269333.72,32687.41,82999.33,82680.97,38145.19,,,,conventional,GrandRapids
2023-02-12,1.041818469,443693.81,148712.83,120758.42,18197.31,142190.83,,,,conventional,HarrisburgScranton
2023-02-12,1.256503203,424810.44,20932.22,317165.79,132.89,75864.83,,,,conventional,HartfordSpringfield
2023-02-12,0.744299913,1151154.68,275800.3,150454.42,1358.1,414153.01,,,,conventional,Houston
2023-02-12,0.933018938,319514.06,55310.79,56579.32,20658.0,78987.04,,,,conventional,Indianapolis
2023-02-12,0.89322668,298767.81,156482.81,3905.53,30.87,75068.76,,,,conventional,Jacksonville
2023-02-12,0.978262063,467422.86,57396.28,41075.76,525.19,155602.24,,,,conventional,LasVegas
2023-02-12,1.115893666,3574066.02,513328.6,18581.64,188426.97,743597.97,,,,conventional,LosAngeles
2023-02-12,0.93741567,169355.32,26954.7,13122.15,4506.94,40489.63,,,,conventional,Louisville
2023-02-12,0.905108916,1246615.35,717908.27,15821.49,155.15,272863.76,,,,conventional,MiamiFtLauderdale
2023-02-12,0.879904648,376077.59,119750.36,14510.86,81.17,100206.9,,,,conventional,Nashville
2023-02-12,0.94860124,637296.11,197531.69,307664.5,59.04,88257.98,,,,conventional,NorthernNewEngland
2023-02-12,0.681320482,386483.75,134143.99,2068.63,711.04,176728.93,,,,conventional,NewOrleans
2023-02-12,1.362831867,2466262.06,157614.88,1539472.58,1537.65,651494.08,,,,conventional,NewYork
2023-02-12,0.868234939,740457.47,359964.52,5855.85,49.85,241859.44,,,,conventional,Orlando
2023-02-12,0.79391368,163580.61,44822.08,14243.38,11649.47,44194.77,,,,conventional,PeoriaSpringfield
2023-02-12,1.152521835,724770.04,131048.44,279040.5,15683.18,230105.14,,,,conventional,Philadelphia
2023-02-12,0.829792628,1619116.24,447905.59,177020.11,4776.88,236347.22,,,,conventional,PhoenixTucson
2023-02-12,0.994950128,183873.05,74936.48,18634.97,57.01,50667.26,,,,conventional,Pittsburgh
2023-02-12,1.074656604,799625.79,100330.67,81827.07,8606.79,107328.26,,,,conventional,Portland
2023-02-12,1.48154001,83293.62,5079.38,49555.49,13.67,17830.0,,,,conventional,Providence
2023-02-12,0.963711508,557026.57,218728.96,101850.12,774.07,177334.39,,,,conventional,RaleighGreensboro
2023-02-12,0.946595408,415332.67,131654.38,90295.1,271.45,97127.56,,,,conventional,RichmondNorfolk
2023-02-12,0.900979472,256013.54,77777.68,35041.4,691.48,56514.12,,,,conventional,Roanoke
2023-02-12,1.233391296,582339.16,167238.25,187684.37,222.51,99198.22,,,,conventional,Sacramento
2023-02-12,1.072122241,616914.9,117472.27,8128.35,23177.04,125765.29,,,,conventional,SanDiego
2023-02-12,1.298558104,953030.73,341712.52,138319.46,1181.41,130514.91,,,,conventional,SanFrancisco
2023-02-12,1.247757192,630250.69,72171.63,85518.22,4186.51,85430.86,,,,conventional,Seattle
2023-02-12,0.947835359,681000.35,285999.07,71580.28,378.24,167804.31,,,,conventional,SouthCarolina
2023-02-12,1.063011529,93191.09,13272.57,14831.58,107.23,17344.53,,,,conventional,Spokane
2023-02-12,0.728271647,317465.08,120901.91,4631.35,14.17,75438.04,,,,conventional,StLouis
2023-02-12,0.986699647,103201.26,19969.15,39437.05,291.35,36527.38,,,,conventional,Syracuse
2023-02-12,0.872604313,814884.21,425329.72,6492.51,83.27,212238.98,,,,conventional,Tampa
2023-02-12,0.917509665,174184.81,26516.44,33874.4,17359.22,28470.05,,,,conventional,Toledo
2023-02-12,0.702926623,1181178.08,272457.16,127679.74,4977.18,407247.68,,,,conventional,WestTexNewMexico
2023-02-12,0.861681279,149333.5,27950.6,14612.48,75.36,38873.37,,,,conventional,Wichita
2023-02-12,1.160223688,7253322.98,1639226.47,600677.4,230450.67,1343614.54,,,,conventional,California
2023-02-12,0.880396536,5419449.31,908184.86,968606.46,491089.98,1030267.97,,,,conventional,GreatLakes
2023-02-12,0.997284496,4930008.68,1567389.36,875184.94,16387.52,1425959.72,,,,conventional,Midsouth
2023-02-12,1.21975246,6644563.5,984434.64,3485401.68,39041.65,1708275.96,,,,conventional,Northeast
2023-02-12,0.86121924,2694086.65,762440.02,703601.55,4705.53,774320.23,,,,conventional,Plains
2023-02-12,0.712432854,6686885.38,1737146.69,663533.55,102990.6,2606964.17,,,,conventional,SouthCentral
2023-02-12,0.887259225,6932422.22,3352159.48,213674.31,1315.41,1658220.8,,,,conventional,Southeast
2023-02-12,0.961728515,8460001.74,1653800.4,910064.65,29652.55,1666599.58,,,,conventional,West
2023-02-12,0.970595743,49020740.44,12604781.93,8420744.54,915633.91,12214222.96,,,,conventional,TotalUS
2023-02-12,1.767550475,2817.29,35.64,285.04,0.0,2367.81,,,,organic,Albany
2023-02-12,0.942095578,62239.91,50.51,3976.24,0.0,44241.05,,,,organic,Atlanta
2023-02-12,1.659212671,50142.79,362.92,2619.2,25.25,40197.57,,,,organic,BaltimoreWashington
2023-02-12,0.871572786,19425.97,53.51,243.66,0.0,15126.66,,,,organic,BirminghamMontgomery
2023-02-12,1.525776161,7056.18,134.67,573.26,0.0,2305.8,,,,organic,Boise
2023-02-12,1.590614097,34472.48,40.3,1650.42,0.0,32134.94,,,,organic,Boston
2023-02-12,1.676162562,11848.4,424.33,67.76,0.0,11323.27,,,,organic,BuffaloRochester
2023-02-12,1.443536322,19418.92,112.56,1646.74,3.32,16370.91,,,,organic,Charlotte
2023-02-12,1.382114392,43893.97,823.87,5670.87,0.0,19679.04,,,,organic,Chicago
2023-02-12,1.743505098,12936.53,17.94,2281.94,0.0,3675.61,,,,organic,CincinnatiDayton
2023-02-12,1.792663961,8495.88,317.7,568.26,0.0,3488.32,,,,organic,Columbus
2023-02-12,1.178287949,46107.14,4694.8,281.32,0.0,25121.68,,,,organic,DallasFtWorth
2023-02-12,1.157982285,40784.14,4910.39,351.27,0.0,10843.88,,,,organic,Denver
2023-02-12,1.610624415,11848.49,287.42,2008.17,0.0,5274.98,,,,organic,Detroit
2023-02-12,1.537482067,3794.53,23.68,362.15,0.0,3408.7,,,,organic,GrandRapids
2023-02-12,1.437776834,14820.21,269.56,520.75,0.0,13990.75,,,,organic,HarrisburgScranton
2023-02-12,1.765156196,17332.99,635.31,5352.98,1.46,11265.11,,,,organic,HartfordSpringfield
2023-02-12,1.007541813,21806.13,3853.83,57.09,0.0,11859.97,,,,organic,Houston
2023-02-12,1.50318257,8383.23,114.68,554.6,0.0,4532.5,,,,organic,Indianapolis
2023-02-12,1.362043328,6247.56,72.94,146.27,0.0,4833.57,,,,organic,Jacksonville
2023-02-12,1.057231195,18314.78,1377.91,195.25,0.0,9107.96,,,,organic,LasVegas
2023-02-12,1.463058076,128827.56,7997.36,1065.68,0.0,66488.73,,,,organic,LosAngeles
2023-02-12,1.509515932,5999.11,0.0,673.19,0.0,689.9,,,,organic,Louisville
2023-02-12,1.268144364,32746.76,328.87,3.43,0.0,23227.55,,,,organic,MiamiFtLauderdale
2023-02-12,1.623258408,18917.56,34.31,1685.71,0.0,4007.09,,,,organic,Nashville
2023-02-12,1.674595177,13493.75,67.34,315.74,0.0,11278.61,,,,organic,NorthernNewEngland
2023-02-12,0.701102271,11128.56,104.52,34.75,0.0,2352.23,,,,organic,NewOrleans
2023-02-12,1.713471576,96941.4,7981.48,2525.51,9.36,76714.79,,,,organic,NewYork
2023-02-12,1.207152092,24618.64,247.97,0.0,0.0,19610.88,,,,organic,Orlando
2023-02-12,1.610142728,3331.73,0.0,219.3,0.0,2280.76,,,,organic,PeoriaSpringfield
2023-02-12,1.559548748,28329.67,2041.09,1055.6,0.0,21707.91,,,,organic,Philadelphia
2023-02-12,1.140948358,28261.57,2153.51,420.58,0.0,12942.3,,,,organic,PhoenixTucson
2023-02-12,1.545753958,7570.07,645.34,6.82,0.0,6099.2,,,,organic,Pittsburgh
2023-02-12,1.866557722,38221.34,13.02,5722.55,0.0,5720.4,,,,organic,Portland
2023-02-12,1.638507747,4055.05,1.39,13.89,0.0,4039.77,,,,organic,Providence
2023-02-12,1.434022052,27818.56,531.5,1752.19,20.24,24336.43,,,,organic,RaleighGreensboro
2023-02-12,1.385166635,20559.24,1.07,1184.53,4.29,15189.11,,,,organic,RichmondNorfolk
2023-02-12,1.444783112,10113.84,1.15,838.07,0.0,5937.57,,,,organic,Roanoke
2023-02-12,1.125532688,38441.83,2068.6,1102.0,0.0,31950.2,,,,organic,Sacramento
2023-02-12,1.821455037,23060.45,1619.62,362.76,0.0,7727.48,,,,organic,SanDiego
2023-02-12,1.931262021,64107.62,3607.53,1736.01,0.0,43069.05,,,,organic,SanFrancisco
2023-02-12,2.312108163,73285.05,570.41,13238.41,15.72,7612.5,,,,organic,Seattle
2023-02-12,1.165609305,32587.97,686.15,1599.01,10.53,27108.1,,,,organic,SouthCarolina
2023-02-12,1.570638171,3829.72,107.02,635.34,0.0,1823.85,,,,organic,Spokane
2023-02-12,2.080138976,6587.37,1122.32,628.98,0.0,2746.8,,,,organic,StLouis
2023-02-12,1.468464114,4772.12,100.02,111.78,0.0,4494.66,,,,organic,Syracuse
2023-02-12,1.078825403,26382.26,287.13,0.0,0.0,16752.42,,,,organic,Tampa
2023-02-12,1.597524611,3902.93,10.22,324.54,0.0,1899.0,,,,organic,Toledo
2023-02-12,0.892812621,39204.46,1149.19,87.1,0.0,26560.82,,,,organic,WestTexNewMexico
2023-02-12,1.481642371,3018.71,367.02,19.12,0.0,1399.65,,,,organic,Wichita
2023-02-12,1.516376846,333248.38,20406.06,5954.54,0.0,204675.78,,,,organic,California
2023-02-12,1.517294073,141662.16,3014.34,14980.25,0.0,72764.3,,,,organic,GreatLakes
2023-02-12,1.484236998,226789.64,1709.24,16138.65,67.63,158881.51,,,,organic,Midsouth
2023-02-12,1.64727046,255456.87,13555.71,13190.32,10.9,211193.37,,,,organic,Northeast
2023-02-12,1.42745716,52613.6,7342.21,2903.91,0.0,36918.45,,,,organic,Plains
